Ax,Ay,Az,Gx,Gy,Gz,fL,fR
-0.9871826171875,0.069091796875,0.076904296875,1.28173828125,-0.79345703125,2.38037109375,-19,-20
-0.969482421875,0.087158203125,0.08203125,2.50244140625,-3.96728515625,0.54931640625,-17,-18
-0.9893798828125,0.1046142578125,0.0919189453125,-3.11279296875,-5.43212890625,-2.74658203125,-20,-21
-0.985595703125,0.0904541015625,0.08642578125,-1.0986328125,-3.11279296875,-1.708984375,-17,-19
-0.9857177734375,0.0869140625,0.0804443359375,0.244140625,-5.37109375,-2.0751953125,-19,-20
-0.9791259765625,0.0911865234375,0.0933837890625,0.54931640625,-4.82177734375,-1.28173828125,-15,-21
-0.9771728515625,0.0875244140625,0.10205078125,1.220703125,-2.8076171875,-1.5869140625,-17,-20
-0.9798583984375,0.093017578125,0.0966796875,0.244140625,-2.8076171875,-1.28173828125,-19,-20
-0.9794921875,0.089111328125,0.085693359375,-0.1220703125,-3.84521484375,-1.0986328125,-20,-21
-0.9833984375,0.0943603515625,0.0966796875,1.28173828125,-3.90625,-3.72314453125,-5,-20
-0.9725341796875,0.0738525390625,0.0970458984375,-0.1220703125,-4.21142578125,0.30517578125,-20,-20
-0.9815673828125,0.09228515625,0.109619140625,2.13623046875,-4.08935546875,-0.1220703125,-20,-21
-0.976318359375,0.0989990234375,0.1070556640625,0.48828125,-3.35693359375,-0.06103515625,-20,-18
-0.96728515625,0.1236572265625,0.112548828125,1.220703125,-2.50244140625,-2.25830078125,-19,-21
-0.9666748046875,0.103271484375,0.09326171875,0.1220703125,-3.173828125,-1.3427734375,-18,-21
-0.9775390625,0.090576171875,0.1007080078125,1.220703125,-3.84521484375,-2.38037109375,-20,-21
-0.986083984375,0.0936279296875,0.09716796875,-0.30517578125,-3.84521484375,-1.28173828125,-19,-22
-0.988037109375,0.09033203125,0.102783203125,0.3662109375,-3.84521484375,-1.03759765625,-20,-21
-0.985595703125,0.0947265625,0.1046142578125,-0.06103515625,-4.33349609375,-0.91552734375,-20,-20
-0.973388671875,0.0887451171875,0.1029052734375,1.77001953125,-2.86865234375,-1.03759765625,-17,-20
-0.98046875,0.094970703125,0.0819091796875,-3.47900390625,-1.40380859375,-3.2958984375,-18,-19
-0.9764404296875,0.0946044921875,0.0631103515625,-2.3193359375,-3.90625,-0.18310546875,-18,-19
-0.99365234375,0.078857421875,0.06201171875,2.38037109375,-6.16455078125,0.244140625,-17,-20
