Ax,Ay,Az,Gx,Gy,Gz
0.01513671875,-0.008544921875,1.0074462890625,0.79345703125,-4.0283203125,-3.41796875
0.0125732421875,0.2576904296875,1.039794921875,-9.1552734375,8.11767578125,-0.732421875
0.0084228515625,0.021484375,1.1148681640625,-2.5634765625,5.7373046875,-0.732421875
0.0072021484375,0.0133056640625,1.1058349609375,-2.5634765625,5.859375,-0.54931640625
0.00390625,0.017578125,1.102783203125,-5.615234375,5.4931640625,-0.54931640625
0.0062255859375,0.0133056640625,1.0953369140625,-12.02392578125,6.2255859375,-0.48828125
0.0020751953125,0.01708984375,1.09326171875,-3.5400390625,6.04248046875,-0.3662109375
0.0084228515625,0.0208740234375,1.093994140625,-6.04248046875,6.04248046875,-0.48828125
0.0059814453125,0.020751953125,1.088134765625,-4.94384765625,6.103515625,-0.3662109375
0.0048828125,0.020263671875,1.088134765625,-4.638671875,5.9814453125,-0.42724609375
0.005859375,0.0145263671875,1.0831298828125,-5.06591796875,5.92041015625,-0.3662109375
0.0048828125,0.01806640625,1.086669921875,-4.33349609375,5.7373046875,-0.42724609375
0.0069580078125,0.0146484375,1.0838623046875,-3.90625,6.16455078125,-0.3662109375
0.0057373046875,0.01806640625,1.0814208984375,-4.69970703125,5.92041015625,-0.42724609375
0.0064697265625,0.01513671875,1.0858154296875,-3.41796875,6.04248046875,-0.42724609375
0.005126953125,0.01953125,1.08349609375,-4.94384765625,5.79833984375,-0.3662109375
0.009521484375,0.01806640625,1.0811767578125,-5.37109375,5.9814453125,-0.3662109375
0.009033203125,0.01611328125,1.080322265625,-5.0048828125,6.04248046875,-0.3662109375
0.00927734375,0.0167236328125,1.07861328125,-3.84521484375,6.16455078125,-0.48828125
0.0052490234375,0.016845703125,1.0772705078125,-5.43212890625,6.16455078125,-0.30517578125
0.009033203125,0.015625,1.0748291015625,-6.34765625,5.9814453125,-0.3662109375
0.00439453125,0.0145263671875,1.0743408203125,-5.55419921875,6.04248046875,-0.42724609375
0.0084228515625,0.01611328125,1.0772705078125,-4.150390625,6.16455078125,-0.3662109375
0.0048828125,0.0137939453125,1.076904296875,-4.39453125,6.103515625,-0.30517578125
0.005615234375,0.0150146484375,1.0733642578125,-4.7607421875,6.103515625,-0.3662109375
0.0050048828125,0.01416015625,1.0740966796875,-5.43212890625,5.92041015625,-0.3662109375
0.0076904296875,0.0169677734375,1.072265625,-5.31005859375,6.04248046875,-0.42724609375
0.00830078125,0.0164794921875,1.07470703125,-4.150390625,6.04248046875,-0.42724609375
0.0069580078125,0.016845703125,1.0721435546875,-4.8828125,6.103515625,-0.3662109375
0.005615234375,0.0167236328125,1.073486328125,-4.45556640625,6.16455078125,-0.42724609375
0.0059814453125,0.0172119140625,1.0697021484375,-4.94384765625,4.150390625,-0.30517578125
-1.5400390625,0.0006103515625,1.0859375,-8.056640625,9.521484375,-104.18701171875
0.9532470703125,0.2598876953125,1.0577392578125,-4.39453125,7.568359375,63.17138671875
0.376708984375,0.1734619140625,1.0767822265625,-3.47900390625,4.57763671875,56.2744140625
-0.5150146484375,0.0367431640625,1.0640869140625,-7.568359375,3.41796875,-0.30517578125
0.0113525390625,0.0155029296875,1.0687255859375,-4.45556640625,5.79833984375,-0.42724609375
0.0093994140625,0.016845703125,1.0673828125,-4.150390625,5.92041015625,-0.42724609375
0.01171875,0.0191650390625,1.0689697265625,-5.06591796875,7.62939453125,-0.48828125
0.002685546875,0.0062255859375,1.0439453125,-1.77001953125,-4.2724609375,-3.173828125
0.013427734375,0.01318359375,1.0267333984375,-2.197265625,-4.0283203125,-3.2958984375
0.0126953125,0.0032958984375,1.0191650390625,-0.91552734375,-3.7841796875,-3.2958984375
0.013916015625,-0.00146484375,1.017333984375,0.42724609375,-3.90625,-3.35693359375
0.0145263671875,-0.0069580078125,1.0125732421875,0.48828125,-3.96728515625,-3.35693359375
0.013427734375,-0.0054931640625,1.0125732421875,0.67138671875,-3.84521484375,-3.35693359375
0.0128173828125,-0.005615234375,1.01025390625,0.67138671875,-4.0283203125,-3.35693359375
0.0115966796875,-0.0107421875,1.0096435546875,0.67138671875,-3.90625,-3.35693359375
0.0125732421875,-0.0069580078125,1.009033203125,0.732421875,-3.96728515625,-3.41796875
