Ax,Ay,Az,Gx,Gy,Gz,fL,fR
-0.9808349609375,0.0589599609375,0.127197265625,14.70947265625,-16.357421875,-16.2353515625,-19,-22
-0.96875,-0.01513671875,0.162109375,18.6767578125,-20.8740234375,-18.6767578125,-20,-22
-0.957763671875,-0.0762939453125,0.309814453125,44.0673828125,-34.3017578125,-26.4892578125,-23,-18
-0.8963623046875,-0.04541015625,0.5211181640625,18.798828125,-30.1513671875,-14.6484375,-20,-21
-0.7479248046875,-0.1180419921875,0.72265625,9.033203125,-18.9208984375,-10.1318359375,-21,-21
-0.683837890625,-0.1468505859375,0.73046875,2.62451171875,-11.90185546875,-3.41796875,-16,-18
-0.68310546875,-0.1431884765625,0.720947265625,-0.1220703125,-2.38037109375,0.244140625,-17,-19
-0.6524658203125,-0.183349609375,0.6622314453125,-1.5869140625,2.74658203125,1.52587890625,-20,-21
-0.697998046875,-0.1328125,0.631591796875,-6.8359375,9.033203125,0.3662109375,-17,-20
-0.784912109375,-0.1802978515625,0.5201416015625,6.591796875,-10.19287109375,-4.39453125,-16,-22
-0.758056640625,-0.1298828125,0.63427734375,4.45556640625,-9.33837890625,-0.1220703125,-15,-21
-0.7518310546875,-0.11865234375,0.6767578125,-4.0283203125,-7.2021484375,-2.197265625,-15,-20
-0.7144775390625,-0.11962890625,0.65869140625,3.35693359375,-0.732421875,0.06103515625,-11,-21
-0.7200927734375,-0.0513916015625,0.667724609375,-18.85986328125,15.44189453125,14.0380859375,-18,-20
-0.801025390625,-0.0648193359375,0.4906005859375,-44.86083984375,30.1513671875,18.12744140625,-23,-20
-0.895263671875,-0.22412109375,0.2396240234375,-47.66845703125,20.3857421875,14.892578125,-24,-21
-0.9952392578125,-0.1373291015625,0.0301513671875,-47.05810546875,7.2021484375,19.10400390625,-23,-21
-0.9932861328125,-0.046630859375,0.020263671875,-16.05224609375,1.0986328125,12.939453125,-22,-21
-0.9549560546875,0.0716552734375,0.019775390625,4.0283203125,-2.62451171875,5.615234375,-22,-21
-0.9755859375,0.1199951171875,0.0289306640625,5.79833984375,-5.615234375,-0.48828125,-22,-21
