Ax,Ay,Az,Gx,Gy,Gz,fL,fR
-0.98095703125,0.1007080078125,0.124267578125,8.4228515625,-2.8076171875,-8.1787109375,-21,-20
-0.9842529296875,0.0965576171875,0.1065673828125,1.89208984375,-6.591796875,-0.9765625,-20,-20
-0.9791259765625,0.0748291015625,0.116943359375,2.62451171875,-3.96728515625,-3.23486328125,-20,-21
-0.9827880859375,0.0699462890625,0.111083984375,0.48828125,-4.150390625,-2.25830078125,-18,-19
-0.978759765625,0.0589599609375,0.1171875,3.7841796875,-5.4931640625,-2.3193359375,-22,-20
-0.9935302734375,0.0670166015625,0.1279296875,2.62451171875,-6.40869140625,-4.21142578125,-18,-20
-1.0059814453125,0.0648193359375,0.14208984375,3.41796875,-11.41357421875,-8.1787109375,-21,-20
-0.9852294921875,0.0224609375,0.194091796875,5.126953125,-21.728515625,-14.34326171875,-18,-20
-0.97119140625,-0.0618896484375,0.31591796875,20.56884765625,-41.1376953125,-26.0009765625,-17,-20
-0.7900390625,-0.0753173828125,0.5501708984375,19.53125,-48.828125,-28.076171875,-19,-19
-0.59912109375,-0.182861328125,0.7718505859375,5.4931640625,-54.443359375,-22.216796875,-17,-21
-0.3525390625,-0.256103515625,0.9404296875,1.8310546875,-42.29736328125,-23.25439453125,-20,-17
-0.0662841796875,-0.260986328125,0.998779296875,-18.00537109375,-26.7333984375,-0.30517578125,-22,-16
0.056640625,-0.3585205078125,0.96630859375,-0.732421875,-3.84521484375,-1.64794921875,-24,-19
-0.007568359375,-0.3421630859375,0.9505615234375,2.86865234375,-1.708984375,-1.64794921875,-23,-19
-0.044189453125,-0.3375244140625,0.9515380859375,-1.52587890625,-3.47900390625,-1.3427734375,-22,-21
0.00048828125,-0.3463134765625,0.9488525390625,2.13623046875,-2.86865234375,-2.86865234375,-21,-18
0.010009765625,-0.3323974609375,0.94580078125,1.64794921875,-2.74658203125,-2.685546875,-22,-18
0.0443115234375,-0.3367919921875,0.949951171875,0.9765625,-6.34765625,-2.50244140625,-22,-17
0.033935546875,-0.3236083984375,0.9622802734375,1.40380859375,-2.9296875,-1.89208984375,-22,-18
