Ax,Ay,Az,Gx,Gy,Gz,fL,fR
-0.867919921875,0.125244140625,0.442138671875,-0.18310546875,-4.33349609375,-2.0751953125,-18,-19
-0.87158203125,0.116943359375,0.445556640625,1.220703125,-4.08935546875,-2.25830078125,-18,-18
-0.8707275390625,0.1104736328125,0.4554443359375,0.18310546875,-4.94384765625,-0.1220703125,-15,-20
-0.8536376953125,0.1256103515625,0.43994140625,0.244140625,-5.18798828125,-2.0751953125,-18,-20
-0.8902587890625,0.0963134765625,0.4432373046875,0.3662109375,-5.67626953125,-2.13623046875,-16,-20
-0.87109375,0.117431640625,0.4610595703125,0.3662109375,-4.57763671875,-1.77001953125,-17,-18
-0.839111328125,0.1287841796875,0.4471435546875,0.3662109375,-6.591796875,-1.89208984375,-18,-20
-0.8653564453125,0.1337890625,0.4560546875,0.91552734375,-4.150390625,-0.732421875,-16,-18
-0.880859375,0.1260986328125,0.4617919921875,0.8544921875,-4.150390625,-2.25830078125,-16,-20
-0.8818359375,0.11474609375,0.4453125,1.15966796875,-4.45556640625,-1.64794921875,-17,-20
-0.8646240234375,0.1219482421875,0.4561767578125,1.15966796875,-6.65283203125,-1.64794921875,-15,-19
-0.9002685546875,0.1063232421875,0.439208984375,0.79345703125,-5.615234375,-2.38037109375,-16,-20
-0.830078125,0.1419677734375,0.4478759765625,2.3193359375,-1.15966796875,-1.5869140625,-18,-20
-0.86181640625,0.12939453125,0.43896484375,0.8544921875,-3.60107421875,-1.03759765625,-18,-22
-0.880859375,0.125732421875,0.43701171875,1.03759765625,-4.0283203125,-2.01416015625,-17,-21
-0.8790283203125,0.119873046875,0.427734375,0.06103515625,-5.43212890625,-2.0751953125,-20,-20
-0.8936767578125,0.1153564453125,0.4581298828125,1.28173828125,-5.67626953125,-1.8310546875,-17,-19
-0.8909912109375,0.1156005859375,0.438232421875,1.28173828125,-5.67626953125,-1.953125,-18,-19
-0.8623046875,0.1597900390625,0.429443359375,-0.1220703125,-1.220703125,-0.9765625,-19,-20
-0.9039306640625,0.1209716796875,0.4498291015625,1.52587890625,-4.8828125,-0.42724609375,-16,-21
-0.87255859375,0.16455078125,0.4342041015625,0.9765625,-1.220703125,-2.5634765625,-19,-20
