Ax,Ay,Az,Gx,Gy,Gz,fL,fR
-0.8870849609375,0.1046142578125,0.396728515625,1.953125,-6.65283203125,0.1220703125,-18,-19
-0.892822265625,0.0985107421875,0.418212890625,-0.67138671875,-5.859375,-0.79345703125,-16,-17
-0.8802490234375,0.103515625,0.4197998046875,0.8544921875,-1.03759765625,-1.708984375,-15,-18
-0.8729248046875,0.12353515625,0.4259033203125,0.42724609375,-4.2724609375,-1.8310546875,-17,-19
-0.8875732421875,0.089111328125,0.4168701171875,0.30517578125,-2.8076171875,-0.67138671875,-17,-19
-0.864501953125,0.0810546875,0.4197998046875,1.03759765625,-2.25830078125,-2.3193359375,-18,-19
-0.8734130859375,0.0980224609375,0.4139404296875,0.18310546875,-1.953125,-0.8544921875,-18,-19
-0.89453125,0.0941162109375,0.4437255859375,0.732421875,-2.8076171875,-2.197265625,-18,-19
-0.854736328125,0.0965576171875,0.41455078125,0.9765625,-6.04248046875,-0.79345703125,-12,-18
-0.828857421875,0.0921630859375,0.4185791015625,0.1220703125,-5.06591796875,-1.03759765625,-16,-19
-0.878662109375,0.0810546875,0.4447021484375,0.91552734375,5.9814453125,-2.3193359375,-16,-19
-0.8927001953125,0.106689453125,0.241455078125,12.14599609375,51.94091796875,-7.8125,-19,-20
-0.96337890625,0.1094970703125,0.035888671875,0.67138671875,-1.220703125,-1.03759765625,-18,-21
-0.9779052734375,0.108642578125,0.0548095703125,2.9296875,-2.25830078125,-1.708984375,-22,-21
-0.98388671875,0.1033935546875,0.0472412109375,1.03759765625,-5.126953125,-1.3427734375,-18,-21
-0.9913330078125,0.101806640625,0.048095703125,0.91552734375,-3.96728515625,-1.52587890625,-20,-20
-0.978515625,0.0904541015625,0.0501708984375,0.18310546875,-3.90625,-1.0986328125,-18,-21
-0.985107421875,0.096435546875,0.0504150390625,0.3662109375,-2.99072265625,-0.9765625,-21,-21
-0.980224609375,0.096923828125,0.05322265625,2.74658203125,-5.06591796875,-0.48828125,-19,-21
-0.9884033203125,0.093505859375,0.059814453125,0.91552734375,-5.7373046875,-2.50244140625,-21,-21
-0.9735107421875,0.0889892578125,0.057861328125,2.13623046875,-4.638671875,-0.91552734375,-18,-21
-0.988037109375,0.0863037109375,0.0599365234375,-0.67138671875,-4.82177734375,-2.01416015625,-18,-21
-0.9781494140625,0.099609375,0.0638427734375,0.8544921875,-3.84521484375,-1.220703125,-18,-21
-0.9903564453125,0.09375,0.06591796875,1.5869140625,-3.7841796875,-1.64794921875,-19,-21
-0.9876708984375,0.0919189453125,0.067138671875,0.732421875,-3.35693359375,-1.3427734375,-19,-21
-0.990478515625,0.0885009765625,0.06640625,0.30517578125,-2.9296875,-1.64794921875,-17,-20
-0.9840087890625,0.0926513671875,0.0631103515625,0.54931640625,-3.72314453125,-1.220703125,-19,-21
-0.985107421875,0.08544921875,0.0633544921875,0.244140625,-3.90625,-0.8544921875,-19,-19
-0.9827880859375,0.0911865234375,0.0697021484375,0.732421875,-4.33349609375,-1.3427734375,-20,-21
-0.9920654296875,0.0943603515625,0.0771484375,0.3662109375,-4.45556640625,-1.3427734375,-19,-21
-0.984130859375,0.0950927734375,0.075927734375,0.8544921875,-3.72314453125,-1.46484375,-19,-21
-0.985107421875,0.0928955078125,0.080078125,1.0986328125,-3.662109375,-1.5869140625,-20,-21
