Ax,Ay,Az,Gx,Gy,Gz,fL,fR
-0.9156494140625,0.2216796875,0.2626953125,-19.287109375,-20.6298828125,6.53076171875,-19,2
-0.831787109375,0.3309326171875,0.476806640625,-13.12255859375,-24.59716796875,-4.150390625,-20,-2
-0.7933349609375,0.19775390625,0.5782470703125,-9.82666015625,-9.27734375,-4.39453125,-21,-1
-0.7962646484375,0.175048828125,0.5616455078125,0,-4.638671875,-0.18310546875,-21,-3
-0.81396484375,0.17333984375,0.5516357421875,1.89208984375,-5.79833984375,-2.5634765625,-21,-3
-0.783203125,0.17041015625,0.552978515625,1.46484375,-2.13623046875,1.46484375,-21,-2
-0.8087158203125,0.17822265625,0.5784912109375,-1.46484375,-2.74658203125,-1.15966796875,-17,-7
-0.79296875,0.188720703125,0.5355224609375,0.6103515625,-3.2958984375,-3.11279296875,-18,-6
-0.788818359375,0.205078125,0.5616455078125,0,-1.953125,-2.38037109375,-20,-6
-0.80224609375,0.184814453125,0.5538330078125,2.25830078125,-1.220703125,-0.8544921875,-20,-7
-0.7861328125,0.1962890625,0.6063232421875,12.02392578125,8.85009765625,-4.0283203125,-21,-4
-0.8204345703125,0.2005615234375,0.4736328125,27.9541015625,29.35791015625,-9.82666015625,-20,-9
-0.9342041015625,0.245849609375,0.203857421875,31.55517578125,16.7236328125,-11.65771484375,-16,-10
-0.882080078125,0.1531982421875,0.036376953125,33.3251953125,8.4228515625,-14.0380859375,-18,-17
-1.006103515625,0.13916015625,-0.04931640625,6.77490234375,-4.57763671875,-14.58740234375,-20,-20
-1.017822265625,0.0731201171875,-0.02734375,-10.19287109375,-3.96728515625,-0.48828125,-17,-20
