Ax,Ay,Az,Gx,Gy,Gz,fL,fR
-0.9891357421875,0.11328125,0.0113525390625,-14.404296875,-3.23486328125,8.1787109375,-20,-20
-0.96484375,0.1500244140625,0.0380859375,-23.3154296875,-10.7421875,14.46533203125,-22,-13
-0.9656982421875,0.295654296875,0.1282958984375,-42.66357421875,-20.5078125,16.9677734375,-21,1
-0.9178466796875,0.2109375,0.3682861328125,-35.70556640625,-22.5830078125,10.8642578125,-21,2
-0.813720703125,0.24462890625,0.5008544921875,-4.21142578125,-10.498046875,-1.52587890625,-18,4
-0.829345703125,0.2408447265625,0.4971923828125,-0.06103515625,-5.55419921875,-2.3193359375,-21,2
-0.81494140625,0.2567138671875,0.49365234375,1.953125,-2.99072265625,-1.953125,-19,1
-0.814453125,0.2620849609375,0.4923095703125,1.0986328125,-5.859375,-4.08935546875,-20,1
-0.8248291015625,0.25146484375,0.4874267578125,-0.1220703125,-2.3193359375,-3.41796875,-20,0
-0.8446044921875,0.228759765625,0.501953125,6.7138671875,1.28173828125,-5.92041015625,-21,0
-0.8349609375,0.20458984375,0.4259033203125,15.625,18.310546875,-8.11767578125,-21,-2
-0.8955078125,0.2083740234375,0.2371826171875,35.46142578125,21.17919921875,-11.04736328125,-20,-9
-0.9847412109375,0.1949462890625,0.046875,28.3203125,5.9814453125,-11.04736328125,-21,-16
-0.95654296875,0.1837158203125,-0.0308837890625,18.85986328125,-3.96728515625,-15.380859375,-21,-21
-0.96435546875,0.1280517578125,-0.02197265625,-5.126953125,-7.26318359375,-5.2490234375,-21,-19
-0.992431640625,0.1021728515625,-0.006591796875,-4.33349609375,-5.126953125,0.1220703125,-20,-19
-0.9853515625,0.0853271484375,0.029541015625,-4.94384765625,-5.7373046875,0,-19,-21
