Ax,Ay,Az,Gx,Gy,Gz,fL,fR
-0.976318359375,0.0775146484375,0.06884765625,1.708984375,-2.5634765625,-0.67138671875,-18,-21
-0.9853515625,0.1060791015625,0.0589599609375,0.18310546875,-4.21142578125,-1.3427734375,-21,-21
-0.981201171875,0.09423828125,0.063232421875,0.30517578125,-3.662109375,-2.01416015625,-18,-21
-0.992431640625,0.091552734375,0.0584716796875,0.30517578125,-7.26318359375,-2.44140625,-20,-20
-0.9952392578125,0.0972900390625,0.075439453125,-1.0986328125,-22.15576171875,-3.7841796875,-20,-18
-0.97119140625,0.0997314453125,0.180908203125,-7.01904296875,-45.71533203125,-2.50244140625,-20,-20
-0.82373046875,0.0452880859375,0.512939453125,-22.3388671875,-56.884765625,-3.60107421875,-21,-18
-0.612060546875,-0.0997314453125,0.7811279296875,-41.6259765625,-50.78125,-2.8076171875,-20,-18
-0.3961181640625,-0.313232421875,0.9013671875,-16.7236328125,-30.21240234375,-4.150390625,-24,-14
-0.3494873046875,-0.3251953125,0.8729248046875,2.62451171875,-3.0517578125,1.64794921875,-22,-13
-0.3360595703125,-0.296630859375,0.8717041015625,0.42724609375,-5.92041015625,-1.3427734375,-24,-14
-0.3748779296875,-0.3416748046875,0.867919921875,0.48828125,-3.11279296875,-2.197265625,-23,-14
-0.323486328125,-0.360107421875,0.8878173828125,1.03759765625,-3.84521484375,-1.220703125,-20,-15
-0.34130859375,-0.3724365234375,0.8690185546875,0,-4.82177734375,-1.3427734375,-23,-12
-0.3284912109375,-0.3577880859375,0.8861083984375,0.3662109375,-2.44140625,-1.64794921875,-24,-15
-0.3455810546875,-0.366943359375,0.885498046875,1.46484375,-6.40869140625,-2.01416015625,-23,-15
