Ax,Ay,Az,Gx,Gy,Gz
0.0107421875,-0.014404296875,1.0023193359375,2.685546875,-4.33349609375,-3.5400390625
0.0147705078125,-0.00439453125,1.0068359375,1.708984375,-3.2958984375,-3.47900390625
0.018310546875,0.0001220703125,1.004150390625,1.15966796875,-4.150390625,-3.47900390625
0.0155029296875,-0.003173828125,1.0047607421875,2.197265625,-4.2724609375,-3.5400390625
0.0169677734375,0.001708984375,1.0084228515625,-0.48828125,-4.08935546875,-3.47900390625
0.0107421875,0.0001220703125,1.0067138671875,-1.03759765625,-4.150390625,-3.47900390625
0.01904296875,0.0010986328125,1.0035400390625,7.26318359375,-1.8310546875,-3.5400390625
0.0164794921875,-0.05810546875,1.0084228515625,-2.13623046875,-5.859375,19.10400390625
0.46337890625,-0.0069580078125,1.0362548828125,0.8544921875,-7.568359375,-6.16455078125
-0.52783203125,-0.02490234375,1.0272216796875,1.89208984375,-15.0146484375,-11.04736328125
-0.25,0.0677490234375,0.9847412109375,-0.8544921875,-0.1220703125,0
-0.227294921875,0.091796875,1.06298828125,-4.0283203125,-3.35693359375,-0.42724609375
0.0745849609375,-0.004638671875,1.0064697265625,1.46484375,-3.47900390625,-3.35693359375
0.0150146484375,0.0047607421875,1.007568359375,-1.708984375,-4.39453125,-3.35693359375
0.0137939453125,-0.0462646484375,1.007080078125,4.638671875,-3.96728515625,70.12939453125
0.0228271484375,0.032470703125,1.0078125,0.732421875,-3.90625,-3.41796875
0.015625,-0.013671875,1.005615234375,0.54931640625,-3.96728515625,-3.41796875
0.011962890625,-0.01611328125,1.007080078125,0.6103515625,-3.96728515625,-3.47900390625
0.009765625,-0.0145263671875,1.0064697265625,0.54931640625,-3.96728515625,-3.41796875
0.0146484375,-0.01513671875,1.0052490234375,0.67138671875,-4.0283203125,-3.41796875
Ax,Ay,Az,Gx,Gy,Gz
