Ax,Ay,Az,Gx,Gy,Gz,fL,fR
-0.9798583984375,0.1092529296875,0.12646484375,0.48828125,-3.84521484375,-1.5869140625,-17,-20
-0.977294921875,0.11083984375,0.1168212890625,0.67138671875,-3.35693359375,-1.5869140625,-18,-21
-0.9739990234375,0.10693359375,0.1231689453125,1.28173828125,-5.18798828125,-1.5869140625,-19,-21
-0.981201171875,0.1051025390625,0.13037109375,0.48828125,-3.60107421875,-1.953125,-19,-19
-0.9754638671875,0.103515625,0.1290283203125,1.220703125,-4.2724609375,-1.5869140625,-19,-19
-0.9727783203125,0.1044921875,0.133056640625,0.06103515625,-5.43212890625,-1.46484375,-20,-20
-0.9698486328125,0.0968017578125,0.157470703125,-0.244140625,-7.14111328125,-2.13623046875,-20,-18
-0.9639892578125,0.093505859375,0.1669921875,0.54931640625,-7.26318359375,-2.13623046875,-19,-23
-0.970458984375,0.102294921875,0.20068359375,-0.6103515625,-8.23974609375,-2.685546875,-20,-19
-0.963134765625,0.0833740234375,0.2210693359375,0.3662109375,-9.09423828125,-2.74658203125,-20,-19
-0.9552001953125,0.0797119140625,0.2530517578125,1.52587890625,-8.48388671875,-1.52587890625,-18,-20
-0.9444580078125,0.082275390625,0.2733154296875,0.30517578125,-7.32421875,-1.220703125,-17,-20
-0.9371337890625,0.0859375,0.3016357421875,0.06103515625,-8.056640625,-1.5869140625,-19,-18
-0.942138671875,0.0850830078125,0.3209228515625,0.9765625,-5.31005859375,-1.77001953125,-18,-20
-0.9288330078125,0.077392578125,0.3277587890625,0.30517578125,-6.2255859375,-1.0986328125,-18,-19
-0.9332275390625,0.0921630859375,0.355712890625,0.67138671875,-5.92041015625,-0.79345703125,-17,-19
-0.9190673828125,0.0867919921875,0.3704833984375,-0.06103515625,-6.34765625,-2.197265625,-18,-20
-0.9144287109375,0.07763671875,0.3875732421875,0,-7.2021484375,-1.953125,-21,-19
-0.9063720703125,0.0709228515625,0.3905029296875,0.1220703125,-3.90625,-1.77001953125,-18,-18
-0.9058837890625,0.072998046875,0.3907470703125,0.732421875,-3.7841796875,-1.40380859375,-18,-19
-0.9017333984375,0.072265625,0.390380859375,0.06103515625,-4.39453125,-1.15966796875,-18,-19
-0.90234375,0.0750732421875,0.3927001953125,0.79345703125,-3.72314453125,-1.8310546875,-19,-19
-0.9029541015625,0.07568359375,0.39208984375,0.732421875,-4.08935546875,-1.220703125,-18,-20
-0.9002685546875,0.0753173828125,0.395751953125,0.30517578125,-3.90625,-1.0986328125,-18,-18
-0.900390625,0.070556640625,0.3970947265625,0.8544921875,-4.39453125,-1.15966796875,-18,-19
-0.8992919921875,0.0782470703125,0.401123046875,0.6103515625,-3.5400390625,-1.220703125,-16,-18
-0.90087890625,0.0733642578125,0.4010009765625,0.54931640625,-4.0283203125,-1.0986328125,-17,-19
-0.8988037109375,0.0819091796875,0.40283203125,0.732421875,-2.3193359375,-1.3427734375,-17,-19
-0.904541015625,0.0751953125,0.40478515625,0.48828125,-3.5400390625,-1.46484375,-20,-19
-0.9002685546875,0.0738525390625,0.403076171875,0.48828125,-2.3193359375,-0.67138671875,-17,-19
-0.8834228515625,0.0784912109375,0.404541015625,0.48828125,-3.5400390625,-1.28173828125,-18,-19
-0.90185546875,0.0836181640625,0.402099609375,0.54931640625,-3.662109375,-1.3427734375,-16,-18
-0.8953857421875,0.0748291015625,0.403564453125,0.3662109375,-4.45556640625,-1.15966796875,-17,-19
-0.893310546875,0.07958984375,0.4014892578125,0.67138671875,-3.47900390625,-1.5869140625,-19,-19
-0.898193359375,0.08154296875,0.400634765625,0.3662109375,-1.708984375,-1.28173828125,-15,-19
-0.8873291015625,0.0894775390625,0.4012451171875,0.6103515625,-2.8076171875,-0.91552734375,-18,-19
-0.896728515625,0.1055908203125,0.4228515625,-0.06103515625,-0.79345703125,-2.38037109375,-19,-19
-0.895751953125,0.08642578125,0.4117431640625,-0.06103515625,-4.57763671875,-2.50244140625,-14,-19
-0.884765625,0.04541015625,0.388671875,0.8544921875,-1.52587890625,-2.13623046875,-20,-19
-0.916748046875,0.1109619140625,0.39013671875,1.46484375,-5.67626953125,-2.685546875,-19,-18
-0.920166015625,0.0545654296875,0.4080810546875,0.8544921875,-5.79833984375,-2.3193359375,-19,-19
