Ax,Ay,Az,Gx,Gy,Gz
0.01220703125,0.0289306640625,1.0924072265625,-4.94384765625,5.615234375,-0.67138671875
0.0086669921875,0.01416015625,1.084228515625,-4.08935546875,6.103515625,-0.48828125
0.00537109375,0.0118408203125,1.0816650390625,-4.45556640625,6.103515625,-0.54931640625
0.002197265625,0.0101318359375,1.081787109375,-3.90625,6.04248046875,-0.30517578125
0.0029296875,0.0103759765625,1.0804443359375,-3.173828125,6.16455078125,-0.42724609375
0.0074462890625,0.011474609375,1.078369140625,-4.7607421875,6.103515625,-0.42724609375
0.0030517578125,0.0128173828125,1.079833984375,-4.8828125,6.4697265625,-0.42724609375
0.001953125,0.013916015625,1.0745849609375,-4.57763671875,6.16455078125,-0.3662109375
0.0018310546875,0.0126953125,1.075927734375,-4.82177734375,6.04248046875,-0.30517578125
0.0047607421875,0.010009765625,1.077880859375,-4.69970703125,6.28662109375,-0.3662109375
0.005615234375,0.010498046875,1.0750732421875,-2.01416015625,6.2255859375,-0.30517578125
0.00146484375,0.01416015625,1.072265625,-7.62939453125,6.2255859375,-0.30517578125
0.00537109375,0.012939453125,1.07177734375,-4.8828125,6.34765625,-0.42724609375
0.0057373046875,0.01611328125,1.071044921875,-4.638671875,6.34765625,-0.3662109375
0.005126953125,0.01513671875,1.07080078125,-4.33349609375,6.28662109375,-0.3662109375
0.006103515625,0.011474609375,1.0667724609375,-4.8828125,6.103515625,-0.3662109375
0.0062255859375,0.012451171875,1.069091796875,-5.43212890625,6.28662109375,-0.3662109375
0.0048828125,0.0146484375,1.06689453125,-4.69970703125,8.48388671875,-2.197265625
0.9443359375,0.0753173828125,1.0726318359375,-6.4697265625,3.96728515625,40.283203125
-0.4176025390625,0.097900390625,1.04833984375,-3.41796875,5.615234375,-9.33837890625
0.0108642578125,0.0484619140625,1.062744140625,-4.33349609375,6.591796875,-25.45166015625
-0.0654296875,0.01171875,1.0509033203125,-5.126953125,7.080078125,-51.3916015625
0.9925537109375,-0.0712890625,1.0634765625,-1.77001953125,7.6904296875,-0.30517578125
0.00537109375,0.0123291015625,1.066162109375,-3.60107421875,5.615234375,-0.244140625
0.002197265625,0.0208740234375,1.0567626953125,4.150390625,-1.953125,12.0849609375
-0.02490234375,0.0264892578125,1.023193359375,-0.8544921875,-4.08935546875,-3.23486328125
0.0120849609375,0.014404296875,1.02099609375,-3.11279296875,-3.662109375,-3.2958984375
0.0146484375,-0.0067138671875,1.0201416015625,0.18310546875,-3.84521484375,-3.35693359375
0.010986328125,-0.0050048828125,1.0167236328125,0.54931640625,-3.90625,-3.2958984375
0.0135498046875,-0.0032958984375,1.0142822265625,0.6103515625,-3.90625,-3.35693359375
Ax,Ay,Az,Gx,Gy,Gz
0.014404296875,-0.012451171875,1.008544921875,1.0986328125,-4.0283203125,-3.47900390625
0.0120849609375,-0.0164794921875,1.0048828125,0.9765625,-3.96728515625,-3.2958984375
0.0147705078125,-0.02392578125,0.997314453125,0.54931640625,-3.72314453125,-3.47900390625
0.017333984375,0.010009765625,1.0091552734375,0.9765625,-3.7841796875,-3.2958984375
0.016845703125,-0.0048828125,0.8114013671875,-10.31494140625,-19.6533203125,-17.578125
0.0054931640625,-0.0943603515625,1.01416015625,-0.8544921875,-4.0283203125,9.46044921875
0.0147705078125,-0.0047607421875,1.0069580078125,0.30517578125,-3.84521484375,-3.47900390625
0.017578125,-0.013427734375,1.00537109375,0.91552734375,-3.7841796875,-3.662109375
0.0467529296875,-0.0162353515625,1.00634765625,-2.50244140625,-0.9765625,6.34765625
-0.0511474609375,-0.007568359375,1.0433349609375,2.01416015625,-4.45556640625,-10.31494140625
0.0078125,0.0389404296875,1.0040283203125,1.52587890625,-3.47900390625,-9.46044921875
-0.0045166015625,0.0771484375,1.01318359375,-0.30517578125,-4.94384765625,-12.87841796875
-0.0064697265625,-0.0152587890625,1.003662109375,1.15966796875,-3.90625,-8.056640625
0.0006103515625,-0.0203857421875,1.009765625,2.8076171875,8.30078125,-3.47900390625
-0.010009765625,0.0068359375,1.00439453125,-0.30517578125,-3.72314453125,-3.47900390625
