Ax,Ay,Az,Gx,Gy,Gz,fL,fR
-0.9935302734375,0.083251953125,0.0609130859375,-4.39453125,-4.82177734375,-2.50244140625,-20,-19
-0.992431640625,0.0804443359375,0.0655517578125,1.220703125,-3.47900390625,0.1220703125,-20,-21
-0.9815673828125,0.090576171875,0.06591796875,0.79345703125,-3.72314453125,1.0986328125,-20,-20
-0.982177734375,0.103759765625,0.06787109375,1.77001953125,-3.72314453125,-1.220703125,-19,-20
-0.9842529296875,0.1041259765625,0.0631103515625,0,-3.2958984375,-1.708984375,-19,-21
-0.9898681640625,0.1068115234375,0.068115234375,1.15966796875,-3.84521484375,-1.52587890625,-17,-20
-0.9801025390625,0.1065673828125,0.064697265625,0.732421875,-3.60107421875,-1.0986328125,-19,-20
-0.983642578125,0.1043701171875,0.0660400390625,0.67138671875,-3.96728515625,-1.0986328125,-20,-20
-0.983154296875,0.1099853515625,0.071044921875,0.8544921875,-3.47900390625,-1.46484375,-20,-19
-0.9814453125,0.1043701171875,0.062744140625,0.48828125,-2.99072265625,-1.46484375,-20,-21
-0.9830322265625,0.10498046875,0.0654296875,1.5869140625,-3.41796875,-1.46484375,-18,-20
-0.981201171875,0.1053466796875,0.0662841796875,0.48828125,-4.2724609375,-1.5869140625,-19,-21
-0.9854736328125,0.10888671875,0.068115234375,0.30517578125,-3.90625,-0.9765625,-20,-19
-0.981201171875,0.1038818359375,0.06591796875,0.06103515625,-3.72314453125,-1.8310546875,-20,-20
-0.972412109375,0.128662109375,0.06005859375,-1.77001953125,-3.23486328125,-3.41796875,-19,-19
-0.9833984375,0.0745849609375,0.064697265625,-1.15966796875,-3.84521484375,-2.13623046875,-21,-21
-0.9805908203125,0.0811767578125,0.075439453125,0.3662109375,-4.638671875,-1.03759765625,-20,-20
-0.9837646484375,0.085693359375,0.0738525390625,0.18310546875,-4.21142578125,-0.67138671875,-18,-20
-0.9779052734375,0.095947265625,0.0780029296875,0.48828125,-3.35693359375,-0.9765625,-17,-19
-0.9842529296875,0.090087890625,0.06982421875,1.708984375,-3.96728515625,-3.0517578125,-19,-20
-0.9835205078125,0.0897216796875,0.0767822265625,0.91552734375,-3.84521484375,-1.64794921875,-18,-20
-0.984130859375,0.0966796875,0.0748291015625,0.67138671875,-3.662109375,-0.67138671875,-18,-18
-0.9793701171875,0.0972900390625,0.07763671875,0.54931640625,-3.5400390625,-0.91552734375,-19,-20
-0.9820556640625,0.099853515625,0.079345703125,0.9765625,-2.38037109375,-1.46484375,-20,-21
-0.978271484375,0.100341796875,0.0728759765625,0.18310546875,-3.72314453125,-1.46484375,-19,-20
-0.9852294921875,0.0906982421875,0.0738525390625,1.40380859375,-3.90625,-2.62451171875,-19,-20
-0.9896240234375,0.1033935546875,0.0687255859375,1.15966796875,-2.44140625,-3.5400390625,-17,-19
-0.9783935546875,0.086669921875,0.069091796875,4.0283203125,-4.5166015625,-3.90625,-18,-20
-0.9813232421875,0.0609130859375,0.0732421875,1.220703125,-3.7841796875,0,-17,-20
-0.986083984375,0.06982421875,0.0765380859375,3.60107421875,-1.64794921875,-1.15966796875,-18,-20
-0.98681640625,0.0936279296875,0.0634765625,0.79345703125,-3.5400390625,-0.18310546875,-18,-20
