Ax,Ay,Az,Gx,Gy,Gz,fL,fR
-0.9716796875,-0.044921875,0.1927490234375,-0.06103515625,-3.662109375,-1.15966796875,-18,-15
-0.97509765625,-0.0362548828125,0.1942138671875,0.06103515625,-2.9296875,-1.5869140625,-19,-16
-0.9737548828125,-0.043701171875,0.184814453125,1.15966796875,-3.2958984375,-1.03759765625,-19,-14
-0.9696044921875,-0.0391845703125,0.185302734375,0.8544921875,-3.41796875,-1.28173828125,-20,-14
-0.97607421875,-0.0372314453125,0.1846923828125,0.54931640625,-3.96728515625,-1.15966796875,-20,-15
-0.9737548828125,-0.0369873046875,0.1861572265625,0.3662109375,-3.662109375,-1.220703125,-18,-15
-0.969482421875,-0.037353515625,0.1805419921875,1.0986328125,-3.5400390625,-1.0986328125,-19,-13
-0.968505859375,-0.0428466796875,0.1783447265625,0.9765625,-3.72314453125,-0.91552734375,-17,-13
-0.9754638671875,-0.0443115234375,0.188720703125,1.64794921875,-4.57763671875,-0.6103515625,-18,-15
-0.9739990234375,-0.027587890625,0.188720703125,0.67138671875,-3.60107421875,-0.9765625,-19,-15
-0.974853515625,-0.029541015625,0.189453125,1.03759765625,-4.0283203125,-1.220703125,-20,-14
-0.9700927734375,-0.0252685546875,0.1917724609375,0.30517578125,-3.84521484375,-0.91552734375,-20,-15
-0.9693603515625,-0.0318603515625,0.1995849609375,-0.30517578125,-2.86865234375,2.01416015625,-19,-16
-0.9638671875,-0.025634765625,0.187744140625,0.18310546875,-1.52587890625,0.91552734375,-19,-15
-0.97509765625,-0.002685546875,0.1749267578125,1.03759765625,-4.0283203125,-1.15966796875,-19,-15
