Ax,Ay,Az,Gx,Gy,Gz,fL,fR
-0.9837646484375,0.0833740234375,0.101806640625,0.244140625,-3.72314453125,-1.40380859375,-18,-21
-0.9737548828125,0.0887451171875,0.0916748046875,-0.6103515625,-3.0517578125,0.18310546875,-19,-20
-0.9818115234375,0.09033203125,0.09814453125,1.28173828125,-4.638671875,-0.42724609375,-18,-20
-0.9775390625,0.1033935546875,0.10888671875,-0.1220703125,-7.87353515625,-0.9765625,-16,-19
-0.975830078125,0.103271484375,0.1376953125,-0.48828125,-9.6435546875,-0.48828125,-19,-19
-0.9791259765625,0.10498046875,0.1773681640625,0.30517578125,-12.26806640625,-1.03759765625,-19,-20
-0.9639892578125,0.1072998046875,0.2222900390625,-0.06103515625,-13.5498046875,-1.03759765625,-19,-19
-0.951416015625,0.103759765625,0.287841796875,0.244140625,-13.5498046875,-1.64794921875,-19,-18
-0.92919921875,0.1143798828125,0.3267822265625,0.06103515625,-11.5966796875,-2.62451171875,-18,-19
-0.9053955078125,0.0987548828125,0.37060546875,-0.732421875,-11.53564453125,-1.40380859375,-18,-19
-0.894775390625,0.0887451171875,0.415771484375,-0.06103515625,-5.79833984375,-2.9296875,-18,-18
-0.8919677734375,0.0775146484375,0.426025390625,1.3427734375,-5.0048828125,-2.62451171875,-17,-17
-0.886962890625,0.076416015625,0.4359130859375,0.244140625,-1.03759765625,-1.3427734375,-15,-17
-0.9058837890625,0.065185546875,0.429443359375,0.79345703125,-3.47900390625,-2.13623046875,-16,-19
-0.897705078125,0.066650390625,0.4324951171875,1.03759765625,-2.74658203125,-0.42724609375,-17,-19
-0.89111328125,0.0693359375,0.4361572265625,0.732421875,-4.08935546875,-1.03759765625,-18,-18
-0.883056640625,0.0772705078125,0.438720703125,0.9765625,-6.103515625,-1.0986328125,-17,-19
-0.8873291015625,0.1004638671875,0.424560546875,0.1220703125,-2.25830078125,-0.54931640625,-17,-17
-0.85205078125,0.08837890625,0.430908203125,0.30517578125,-1.52587890625,-1.46484375,-17,-17
-0.8687744140625,0.095947265625,0.4208984375,0.06103515625,-0.732421875,-0.42724609375,-16,-18
-0.8826904296875,0.0601806640625,0.417236328125,-1.3427734375,-7.080078125,-0.9765625,-16,-18
-0.9290771484375,0.073486328125,0.4263916015625,1.220703125,-2.50244140625,-0.54931640625,-18,-18
-0.9031982421875,0.0850830078125,0.43603515625,3.90625,-2.197265625,0.244140625,-18,-20
-0.8642578125,0.1201171875,0.4237060546875,3.41796875,-5.37109375,0.30517578125,-19,-19
