Ax,Ay,Az,Gx,Gy,Gz
0.0146484375,0.0201416015625,1.0098876953125,0.91552734375,-4.08935546875,-3.5400390625
0.009765625,0.0186767578125,1.0096435546875,1.220703125,-3.96728515625,-3.5400390625
0.0135498046875,0.022216796875,1.009521484375,0.79345703125,-4.08935546875,-3.662109375
0.01025390625,0.018798828125,1.0089111328125,0.79345703125,-4.0283203125,-3.60107421875
0.0107421875,0.0189208984375,1.00927734375,1.3427734375,-3.84521484375,-3.662109375
0.00927734375,0.02001953125,1.008544921875,0.91552734375,-3.96728515625,-3.60107421875
0.0106201171875,0.0189208984375,1.008056640625,0.8544921875,-4.150390625,-3.5400390625
0.0108642578125,0.0196533203125,1.0074462890625,0.732421875,-4.08935546875,-3.47900390625
0.012939453125,0.0185546875,1.009033203125,3.173828125,-1.46484375,171.630859375
0.01513671875,0.04052734375,1.00537109375,0.30517578125,-3.35693359375,203.55224609375
0.0928955078125,0.06787109375,1.005615234375,-2.3193359375,0.244140625,154.60205078125
0.09423828125,0.024658203125,1.012939453125,0.48828125,-5.615234375,19.53125
0.0057373046875,0.0220947265625,1.005859375,-2.86865234375,-4.21142578125,-3.72314453125
0.0120849609375,0.0235595703125,1.0047607421875,0.9765625,-3.173828125,-3.60107421875
0.0103759765625,0.0250244140625,1.007080078125,0.9765625,-4.39453125,-3.7841796875
0.009521484375,0.021484375,1.005615234375,0.48828125,-4.150390625,-3.662109375
0.010986328125,0.0218505859375,1.0076904296875,1.46484375,-3.7841796875,-3.72314453125
0.010986328125,0.02587890625,1.0084228515625,1.15966796875,-3.72314453125,-3.662109375
0.011474609375,0.0260009765625,1.005615234375,1.0986328125,-3.662109375,-3.662109375
0.009033203125,0.0274658203125,1.0074462890625,1.953125,-4.39453125,-3.662109375
0.009521484375,0.026123046875,1.0057373046875,0.91552734375,-3.90625,-3.662109375
0.009033203125,0.02685546875,1.008544921875,1.15966796875,-3.7841796875,-3.60107421875
0.0084228515625,0.02783203125,1.009521484375,1.40380859375,-4.21142578125,-3.5400390625
0.0068359375,0.026611328125,1.01025390625,1.220703125,-4.0283203125,-3.47900390625
0.0078125,0.025390625,1.009033203125,1.3427734375,-3.84521484375,-3.47900390625
